id,id_disputa,date,HAHA,LIKE,LOVE,SUPPORT,WOW,SORRY,ANGER
13282,3,"2020-08-31 01:29:01",479,3,1,1,2,2,1487
13283,3,"2020-08-31 01:29:16",479,3,1,1,2,2,1488
13284,3,"2020-08-31 01:29:31",479,3,1,1,2,2,1489
13285,3,"2020-08-31 01:29:46",480,3,1,1,2,2,1489
13286,3,"2020-08-31 01:30:01",480,3,1,1,2,2,1489
13287,3,"2020-08-31 01:30:16",480,3,1,1,2,2,1489
13288,3,"2020-08-31 01:30:31",480,3,1,1,2,2,1489
13289,3,"2020-08-31 01:30:46",480,3,1,1,2,2,1490
13290,3,"2020-08-31 01:31:01",480,3,1,1,2,2,1490
13291,3,"2020-08-31 01:31:16",480,3,1,1,2,2,1490
13292,3,"2020-08-31 01:31:31",480,3,1,1,2,2,1491
13293,3,"2020-08-31 01:31:46",480,3,1,1,2,2,1491
13294,3,"2020-08-31 01:32:01",480,3,1,1,2,2,1492
13295,3,"2020-08-31 01:32:16",480,3,1,1,2,2,1493
13296,3,"2020-08-31 01:32:31",480,3,1,1,2,2,1493
13297,3,"2020-08-31 01:32:46",480,3,1,1,2,2,1494
13298,3,"2020-08-31 01:33:01",480,3,1,1,2,2,1495
13299,3,"2020-08-31 01:33:16",480,3,1,1,2,2,1496
13300,3,"2020-08-31 01:33:31",481,3,1,1,2,2,1496
13301,3,"2020-08-31 01:33:46",481,3,1,1,2,2,1497
13302,3,"2020-08-31 01:34:01",481,3,1,1,2,2,1498
13303,3,"2020-08-31 01:34:16",481,3,1,1,2,2,1498
13304,3,"2020-08-31 01:34:31",481,3,1,1,2,2,1499
